Name,Price,Rating,Detail Link,Description
Minty Stay - Galdo,€ 864,"Puntuación: 9,29,2",https://www.booking.com/hotel/es/3-bedrooms-2-bathrooms-furnished-center-modern-and-refurbished-mintystay.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738135942&all_sr_blocks=932324110_389592572_2_0_0&highlighted_blocks=932324110_389592572_2_0_0&matching_block_id=932324110_389592572_2_0_0&sr_pri_blocks=932324110_389592572_2_0_0__86409&from=searchresults,"Minty Stay - Galdo ofrece alojamiento con aire acondicionado en el centro de Madrid, a 7 min a pie de Mercado de San Miguel, a 500 metros de Plaza Mayor de Madrid y a 3 min a pie de Gran Vía.

Todas las unidades tienen zona de estar, TV de pantalla plana con canales vía satélite y baño privado con secador de pelo y ducha. También hay una cocina equipada con nevera, microondas y fogones en algunas unidades

Cerca del alojamiento hay puntos de interés como Estación de metro Gran Vía, Puerta del Sol y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Dear Hotel Madrid,€ 1.281,"Puntuación: 8,88,8",https://www.booking.com/hotel/es/dear.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738135942&all_sr_blocks=137682331_86992933_0_2_0_346247&highlighted_blocks=137682331_86992933_0_2_0_346247&matching_block_id=137682331_86992933_0_2_0_346247&sr_pri_blocks=137682331_86992933_0_2_0_346247_128128&from=searchresults,"El Dear Hotel Madrid es un establecimiento boutique situado en el centro de Madrid, en la Gran Vía, a 1 minuto a pie de la estación de metro Plaza de España. Ofrece terraza, restaurante y piscina pequeña en la azotea.

Dispone de habitaciones luminosas y elegantes con WiFi de alta velocidad gratuita, aire acondicionado y TV de pantalla plana de 40 pulgadas con canales vía satélite. Todas son amplias, están insonorizadas e incluyen caja fuerte, minibar con agua mineral gratuita, altavoz para teléfonos inteligentes y set de té/café. El baño privado cuenta con ducha de efecto lluvia, albornoz, zapatillas y artículos de aseo exclusivos gratuitos.

El restaurante salón Nice to Meet You, situado en la planta 14, sirve cocina cosmopolita y contemporánea en un ambiente relajado. Ofrece cócteles y música y goza de espectaculares vistas panorámicas a Madrid. Cada mañana se sirve un desayuno buffet exclusivo.

Se facilita servicio de habitaciones las 24 horas.

El Palacio Real de Madrid está a 10 minutos a pie. La Puerta del Sol y la Plaza Mayor se hallan a 15 minutos a pie. El aeropuerto Adolfo Suárez Madrid-Barajas queda a 21 km."
Apartamentos SmartRenting Justicia,€ 432,"Puntuación: 6,66,6",https://www.booking.com/hotel/es/apartamentos-smartrenting-justicia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738135942&all_sr_blocks=817568301_344315905_2_0_0&highlighted_blocks=817568301_344315905_2_0_0&matching_block_id=817568301_344315905_2_0_0&sr_pri_blocks=817568301_344315905_2_0_0__43243&from=searchresults,"Apartamentos SmartRenting Justicia se encuentra en el centro de Madrid, a 8 min a pie de Estación de metro Gran Vía, y ofrece alojamiento con aire acondicionado, wifi gratis y TV de pantalla plana. Este apartamento está a 2,7 km de Parque de El Retiro y a 13 min a pie de Estación de metro Plaza de España.

Hay nevera, microondas y tostadora en la cocina.

Cerca del alojamiento hay puntos de interés como Gran Vía, Museo Thyssen-Bornemisza y Templo de Debod. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 17 km."
Hotel du Temps Madrid,€ 1.179,"Puntuación: 9,09,0",https://www.booking.com/hotel/es/hotel-du-temps-madrid.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738135942&all_sr_blocks=9002018_88450463_0_2_0&highlighted_blocks=9002018_88450463_0_2_0&matching_block_id=9002018_88450463_0_2_0&sr_pri_blocks=9002018_88450463_0_2_0__117936&from=searchresults,"El Walt Madrid ofrece alojamientos modernos en pleno centro de Madrid, a solo 150 metros de la famosa Gran Vía. Además, alberga un bar y WiFi gratuita.

Las habitaciones y las suites tienen suelo de parquet, TV de pantalla plana, minibar, caja fuerte, aire acondicionado y WiFi gratuita. Las suites familiares cuentan con una cocina pequeña. Algunas habitaciones disponen de terraza privada.

El bar sirve zumos recién exprimidos, tés variados, vinos mediterráneos, licores y tapas.

A 10 minutos a pie hay varios restaurantes, bares y discotecas. Junto al establecimiento está el aparcamiento privado, disponible por un suplemento.

La Puerta del Sol, la Plaza Mayor, el Palacio Real, la ópera y el mercado de San Miguel se encuentran a poca distancia a pie. El Museo Thyssen-Bornemisza, el Reina Sofía y el Museo del Prado también quedan a pocos pasos del Hotel du Temps Madrid."
Quatro Puerta del Sol,€ 998,"Puntuación: 8,58,5",https://www.booking.com/hotel/es/quopuertadelsol.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738135942&all_sr_blocks=9054801_0_2_0_0&highlighted_blocks=9054801_0_2_0_0&matching_block_id=9054801_0_2_0_0&sr_pri_blocks=9054801_0_2_0_0__99802&from=searchresults,"El Quatro Puerta del Sol está a 200 metros de la Puerta del Sol de Madrid y a 500 metros del Museo Thyssen Bornemisza y del Museo del Prado. Ofrece habitaciones con TV vía satélite y WiFi gratuita.

Todas las habitaciones del Hotel Quatro Puerta del Sol cuentan con aire acondicionado, calefacción, TV de pantalla plana, caja fuerte, escritorio y baño con secador de pelo y artículos de aseo gratuitos.

El Quatro Puerta del Sol Hotel dispone de un mostrador de información turística donde podrá solicitar información sobre Madrid. Además, el establecimiento cuenta con recepción abierta las 24 horas.

El hotel se encuentra a 5 minutos a pie de la Plaza Mayor y a 10 minutos del Palacio Real. El parque del Retiro está a 800 metros del Quatro Puerta del Sol."
Ronda de Valencia apartamento,€ 610,"Puntuación: 7,57,5",https://www.booking.com/hotel/es/119-paseo-de-las-delicias-madrid.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738135942&all_sr_blocks=453176602_326116762_0_0_0&highlighted_blocks=453176602_326116762_0_0_0&matching_block_id=453176602_326116762_0_0_0&sr_pri_blocks=453176602_326116762_0_0_0__61047&from=searchresults,"Ronda de Valencia apartamento se encuentra en el centro de Madrid y ofrece alojamiento bien equipado y con wifi gratis a 11 min a pie de Puerta de Toledo y a 1 km de Estación de tren de Atocha.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Mercado de San Miguel y Plaza Mayor de Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km."
Akeah Hotel Gran Vía,€ 1.180,"Puntuación: 8,78,7",https://www.booking.com/hotel/es/akeah-gran-via.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738135942&all_sr_blocks=818003801_344381273_2_34_0&highlighted_blocks=818003801_344381273_2_34_0&matching_block_id=818003801_344381273_2_34_0&sr_pri_blocks=818003801_344381273_2_34_0__117952&from=searchresults,"Akeah Hotel Gran Vía es un alojamiento con una ubicación excelente en el centro de Madrid que ofrece habitaciones con aire acondicionado, piscina al aire libre, wifi gratis y terraza. El alojamiento está cerca de varios lugares de interés destacados, a unos 8 min a pie de Gran Vía, a 900 metros de Estación de metro Gran Vía y a 4 min a pie de Estación de metro Plaza de España. El restaurante sirve platos de cocina mediterránea y de cocina española, y el bar es ideal para tomar algo.

En el hotel, las habitaciones están equipadas con armario, TV de pantalla plana, baño privado, ropa de cama y toallas. Akeah Hotel Gran Vía dispone de algunas unidades con balcón, y todas tienencafetera. Las unidades disponen de caja fuerte.

En el alojamiento se sirve un desayuno buffet.

El personal habla inglés y español, y estará encantado de dar consejos sobre la zona en la recepción 24 horas.

Cerca del alojamiento hay puntos de interés como Templo de Debod, Royal Palace of Madrid y Museo Thyssen-Bornemisza. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Luz Madrid Rooms,€ 577,"Puntuación: 8,28,2",https://www.booking.com/hotel/es/hostal-luz.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738135942&all_sr_blocks=1225702_0_2_0_0&highlighted_blocks=1225702_0_2_0_0&matching_block_id=1225702_0_2_0_0&sr_pri_blocks=1225702_0_2_0_0__57710&from=searchresults,"Este hostal bien equipado dispone de habitaciones confortables con WiFi gratuita. Su céntrica ubicación es excelente, a pocos minutos a pie del Palacio Real y de la animada Puerta del Sol.

Todas las habitaciones del Luz Madrid tienen baño y nevera. También hay habitaciones familiares.

Todas las habitaciones son luminosas y tienen aire acondicionado. Hay caja fuerte y TV vía satélite.

El desayuno se sirve en un bonito café cercano.

El Luz Madrid Rooms tiene aire acondicionado, WiFi gratis y calefacción en todo el establecimiento, y cuenta con mostrador de información turística. En la recepción hay ordenador de uso gratuito.

La estación de metro de Ópera está a solo 20 metros, y la zona está repleta de tiendas, teatros y lugares artísticos."
SLEEP'N Atocha - B Corp Certified,€ 933,"Puntuación: 8,98,9",https://www.booking.com/hotel/es/sleep-n-atocha.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738135942&all_sr_blocks=47203713_0_2_0_0&highlighted_blocks=47203713_0_2_0_0&matching_block_id=47203713_0_2_0_0&sr_pri_blocks=47203713_0_2_0_0__93306&from_sustainable_property_sr=1&from=searchresults,"El SLEEP´N Atocha ofrece habitaciones cómodas y agradables y se encuentra a 300 metros de la estación de tren de Atocha de Madrid y a 500 metros del parque del Retiro.

Las habitaciones son luminosas y presentan una decoración en tonos claros. Disponen de TV de pantalla plana con más de 70 canales, control de temperatura, WiFi gratuita de alta velocidad, altavoces de alta calidad con Bluetooth y caja fuerte. El baño privado cuenta con secador de pelo profesional y ducha de efecto lluvia de alta presión.

El establecimiento proporciona consigna de equipaje, servicio de información turística, recepción 24 horas y zona donde se pueden comprar bebidas, aperitivos y recuerdos. Además, tiene un cine pequeño, zona de internet gratuita en el área de recepción y servicio de lavandería disponible por un suplemento.

Este establecimiento proporciona servicio de enlace con el aeropuerto, por un suplemento, y los billetes para el autobús turístico y para visitar el estadio Santiago Bernabéu se pueden comprar en las mismas instalaciones. Además, existe aparcamiento público delante del edificio.

El Museo Reina Sofía se encuentra a 5 minutos a pie del SLEEP´N Atocha, mientras que los Museos del Prado y Thyssen están a 10 minutos a pie. Además, el establecimiento se halla a 10 minutos a pie del animado barrio de Lavapiés, que alberga diversos bares y restaurantes."
UMusic Hotel Madrid,€ 1.408,"Puntuación: 8,88,8",https://www.booking.com/hotel/es/umusic-madrid.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738135942&all_sr_blocks=901221904_398772694_2_2_0&highlighted_blocks=901221904_398772694_2_2_0&matching_block_id=901221904_398772694_2_2_0&sr_pri_blocks=901221904_398772694_2_2_0__140807&from=searchresults,"UMusic Hotel Madrid es un alojamiento con una buena ubicación en el centro de Madrid que ofrece habitaciones con aire acondicionado, piscina de temporada al aire libre, wifi gratis y centro de fitness. Este alojamiento, que cuenta con servicio de habitaciones, también ofrece restaurante y terraza. El alojamiento ofrece personal de animación y servicio de conserjería.

En el hotel, todas las habitaciones incluyen escritorio. Todas las habitaciones tienen caja fuerte, y algunas también ofrecen patio. Todas las unidades disponen de armario.

En el alojamiento se puede disfrutar de un desayuno buffet, a la carta o sin gluten.

La clientela puede usar el centro de negocios o relajarse en el bar El personal, que habla alemán, inglés, español y francés, ofrece información de forma ininterrumpida en la recepción.

Cerca del alojamiento hay puntos de interés como Plaza Mayor de Madrid, Mercado de San Miguel y Puerta del Sol. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
CH Rayuela,€ 907,"Puntuación: 8,08,0",https://www.booking.com/hotel/es/hostal-rayuela.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738135942&all_sr_blocks=31120201_88207096_0_0_0&highlighted_blocks=31120201_88207096_0_0_0&matching_block_id=31120201_88207096_0_0_0&sr_pri_blocks=31120201_88207096_0_0_0__90720&from=searchresults,"El CH Rayuela goza de una ubicación céntrica, junto al mercado madrileño de Fuencarral y a 300 metros de las estaciones de metro de Gran Vía y Chueca. Ofrece una zona con conexión Wi-Fi gratuita.

Las habitaciones cuentan con calefacción, suelo de baldosa, ventilador y TV. Algunas tienen baño privado con artículos de aseo y ducha. La mayoría de las habitaciones con baño compartido tienen lavabo en la habitación.

Situado entre los animados barrios madrileños de Chueca y Malasaña, el Rayuela está a pocos pasos de numerosos bares, tiendas y restaurantes.

El establecimiento cuenta con consigna de equipaje y mostrador de información turística. El CH Rayuela se encuentra a menos de 10 minutos a pie de la Puerta del Sol y a 15 minutos a pie del Museo del Prado."
Central Cozy -1Bedroom 1Bath -Anton Martin,€ 718,"Puntuación: 8,58,5",https://www.booking.com/hotel/es/central-cozy-1bedroom-1bath-anton-martin.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738135942&all_sr_blocks=1292747902_402349778_2_0_0&highlighted_blocks=1292747902_402349778_2_0_0&matching_block_id=1292747902_402349778_2_0_0&sr_pri_blocks=1292747902_402349778_2_0_0__71756&from=searchresults,"Central Cozy -1Bedroom 1Bath -Anton Martin se encuentra en el centro de Madrid, a 9 min a pie de Estación de tren de Atocha y a 1,3 km de Puerta de Toledo, y ofrece wifi gratis. Este apartamento está a 16 min a pie de Mercado de San Miguel y a 1,4 km de Plaza Mayor de Madrid.

El apartamento también dispone de 1 baño.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Parque de El Retiro y Puerta del Sol. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Smartrental Collection Gran Vía Centric,€ 1.463,"Puntuación: 8,98,9",https://www.booking.com/hotel/es/gv-centric.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=26&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738135942&all_sr_blocks=434326302_130297571_2_34_0&highlighted_blocks=434326302_130297571_2_34_0&matching_block_id=434326302_130297571_2_34_0&sr_pri_blocks=434326302_130297571_2_34_0__146273&from=searchresults,"El SmartRental Collection Gran Via Centric se encuentra en el centro de Madrid, en plena Gran Vía y frente a la plaza del Callao, y ofrece alojamiento con WiFi gratuita.

Los alojamientos disponen de aire acondicionado, TV de pantalla plana, cocina totalmente equipada y baño privado con ducha y artículos de aseo gratuitos. También incluyen zona de salón comedor.

Algunos apartamentos cuentan con terraza.

El establecimiento proporciona servicio de alquiler de coches y servicio de enlace con el aeropuerto.

El SmartRental Collection Gran Via Centric está situado a 1,5 km del palacio Real y a 1,3 km del Museo Thyssen-Bornemisza. El alojamiento se halla a 19 km del aeropuerto Adolfo Suárez Madrid-Barajas, el más cercano.

El establecimiento puede solicitar el pago de un depósito a la entrada."
Hostal New Dream Madrid,€ 642,"Puntuación: 7,97,9",https://www.booking.com/hotel/es/new-dream-madrid.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=27&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099920&all_sr_blocks=1097424504_394947412_2_2_0&highlighted_blocks=1097424504_394947412_2_2_0&matching_block_id=1097424504_394947412_2_2_0&sr_pri_blocks=1097424504_394947412_2_2_0__64210&from=searchresults,"Hostal New Dream Madrid es un alojamiento muy bien situado en el centro de Madrid que ofrece desayuno continental y wifi gratis en todo el alojamiento. El alojamiento está cerca de Gran Vía, de Estación de metro Gran Vía y de Estación de metro Plaza de España. Algunas habitaciones del alojamiento incluyen un balcón con vistas a la ciudad.

En la recepción 24 horas se habla inglés y español, y el personal estará encantado de ayudar en cualquier momento.

Cerca del alojamiento hay puntos de interés como Templo de Debod, Royal Palace of Madrid y Museo Thyssen-Bornemisza. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km."
Palacio Tirso de Molina - THE ARC COLLECTION,€ 1.966,"Puntuación: 9,29,2",https://www.booking.com/hotel/es/palacio-tirso-de-molina.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=28&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099920&all_sr_blocks=825816102_347032363_0_0_0_466551&highlighted_blocks=825816102_347032363_0_0_0_466551&matching_block_id=825816102_347032363_0_0_0_466551&sr_pri_blocks=825816102_347032363_0_0_0_466551_196560&from=searchresults,"Palacio Tirso de Molina - THE ARC COLLECTION ofrece piscina cubierta y sala de fitness, además de alojamiento con aire acondicionado y wifi gratis, en el centro de Madrid, a 7 min a pie de Plaza Mayor de Madrid.

Cada unidad cuenta con cocina totalmente equipada con mesa de comedor, TV de pantalla plana con canales vía satélite y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, lavavajillas y horno, además de cafetera y hervidor.

En el apartamento, la clientela puede disfrutar de sauna.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Puerta del Sol y Puerta de Toledo. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
