Name,Price,Score,Description
Charming Sol Apartments,€ 484,,"Charming Sol Apartments se encuentra en Madrid, a 2 min a pie de Estación de metro Gran Vía y a 300 metros del centro, y ofrece alojamiento con aire acondicionado, wifi gratis y terraza.

Cerca del alojamiento hay puntos de interés como Gran Vía, Museo Thyssen-Bornemisza y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
"Santa Ana, buhardilla en La Latina para dos",€ 352,7.4,"Santa Ana, buhardilla en La Latina para dos ofrece alojamiento muy bien situado en el centro de Madrid, a poca distancia de Plaza Mayor de Madrid y Mercado de San Miguel. Este apartamento está a 1,8 km de Estación de tren de Atocha y a 15 min a pie de Royal Palace of Madrid.

El apartamento cuenta con patio y vistas a la ciudad, y dispone de 1 dormitorio, una sala de estar, TV de pantalla plana, una cocina equipada con nevera y lavavajillas, y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Puerta de Toledo y Museo Reina Sofía. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km del alojamiento."
LEEWAYS APARTMENT I in GRAN VÍA,€ 410,6.1,"LEEWAYS APARTMENT I in GRAN VÍA se encuentra en una zona céntrica de Madrid, a poca distancia de Gran Vía y Estación de metro Gran Vía. Ofrece equipamiento como wifi gratis, aire acondicionado, fogones y cafetera. Este apartamento está a 9 min a pie de Royal Palace of Madrid y a 800 metros de Mercado de San Miguel.

El apartamento cuenta con 1 dormitorio, una cocina con nevera y microondas, y 1 baño con bañera o ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Hay servicio de alquiler de bicicletas y servicio de alquiler de coches en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Museo Thyssen-Bornemisza y Templo de Debod. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
B&B HOTEL Madrid Centro Fuencarral 52,€ 535,8.8,"El B&B HOTEL Madrid Centro Fuencarral 52 se encuentra en Madrid y ofrece WiFi gratuita en todas las instalaciones y recepción las 24 horas. El hotel alberga una terraza en la azotea con zona de relajación y vistas impresionantes a Madrid.

El establecimiento ocupa un edificio del siglo XIX y ofrece habitaciones amplias e insonorizadas. Todas ellas han sido restauradas cuidadosamente, presentan un diseño elegante y constan de aire acondicionado, TV LED, minibar con 2 botellas de agua gratuitas y caja fuerte. También incluyen baño privado de diseño actual con ducha de hidromasaje doble amplia y de alta potencia.

B&B HOTEL Madrid Centro Fuencarral 52 está situado en una calle de moda que alberga numerosas boutiques y restaurantes. Además, el alojamiento está ubicado a menos de 10 minutos a pie de la Puerta del Sol.

Asimismo, el hotel se halla a solo 300 metros de la estación de metro Chueca, que proporciona conexiones con otros puntos de la ciudad, y a 14 km del aeropuerto Adolfo Suárez Madrid-Barajas."
Habitaciones Figueroa,€ 270,7.6,"Habitaciones Figueroa está en el centro de Madrid, cerca de Estación de metro Gran Vía, Museo Thyssen-Bornemisza y Gran Vía.

Hay un baño compartido con bañera o ducha en todas las unidades, además de artículos de aseo gratuitos y secador de pelo.

Cerca del alojamiento hay puntos de interés como Parque de El Retiro, Museo Reina Sofía y Estación de metro Plaza de España. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
Apartamento Exterior Gran via 45 W7.8,€ 468,8.6,"Apartamento Exterior Gran via 45 W7.8 ofrece wifi gratis y está en el centro de Madrid, a 4 min a pie de Gran Vía y a 600 metros de Estación de metro Gran Vía. Este apartamento está a 8 min a pie de Royal Palace of Madrid y a 800 metros de Mercado de San Miguel.

Este apartamento tiene aire acondicionado y cuenta con 1 dormitorio y 1 baño con ducha y secador de pelo. La cocina está equipada con nevera y tostadora, además de cafetera.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Museo Thyssen-Bornemisza y Templo de Debod. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
BNBHolder TopDesign CENTRE,€ 590,8.8,"BNBHolder TopDesign CENTRE está en pleno corazón de Madrid, a poca distancia de Plaza Mayor de Madrid y Mercado de San Miguel. Ofrece equipamiento como wifi gratis, aire acondicionado, horno y cafetera. Este apartamento está a 16 min a pie de Estación de tren de Atocha y a 1,5 km de Royal Palace of Madrid.

El apartamento dispone de 1 dormitorio, una cocina con nevera y lavavajillas, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Puerta de Toledo y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Gran Vía apartamentos de temporada,€ 390,6.8,"Gran Vía apartamentos de temporada ofrece alojamiento con aire acondicionado en el centro de Madrid, a 11 min a pie de Gran Vía, a 1,1 km de Estación de metro Gran Vía y a 5 min a pie de Estación de metro Plaza de España. Se ofrece wifi gratis en todo el alojamiento.

Cada unidad cuenta con cocina totalmente equipada con mesa de comedor, TV de pantalla plana con canales vía satélite y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, horno y microondas, además de cafetera.

Cerca del alojamiento hay puntos de interés como Templo de Debod, Royal Palace of Madrid y Museo Thyssen-Bornemisza. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km."
apartamento en la gran via,€ 583,8.3,"Apartamento en la gran via ofrece wifi gratis y se encuentra en el centro de Madrid, a 6 min a pie de Estación de metro Gran Vía y a 400 metros de Gran Vía. Este apartamento está a 2,4 km de Parque de El Retiro y a 16 min a pie de Royal Palace of Madrid.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Templo de Debod. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Precioso apartamento junto a Plaza Mayor,€ 585,9.2,"Precioso apartamento junto a Plaza Mayor se encuentra en el centro de Madrid, a poca distancia de Plaza Mayor de Madrid y Mercado de San Miguel. Ofrece equipamiento como wifi gratis, aire acondicionado, microondas y cafetera. El alojamiento, que dispone de balcón, se construyó en 1800.

Este apartamento cuenta con 1 dormitorio, cocina con nevera y lavavajillas, TV de pantalla plana, zona de estar y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

En la recepción 24 horas se habla inglés y español, y el personal siempre está dispuesto a echar una mano.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Estación de metro Plaza de España y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Centro Lavapiés Mesón D Paredes,€ 367,7.4,"Centro Lavapiés Mesón D Paredes se encuentra en el centro de Madrid, a 13 min a pie de Puerta de Toledo y a 1,1 km de Estación de tren de Atocha, y ofrece wifi gratis. Este apartamento está a 15 min a pie de Puerta del Sol y a 1,9 km de Royal Palace of Madrid.

Este apartamento consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con horno y cafetera, y 1 baño con bañera o ducha y secador de pelo. Se ofrece TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Mercado de San Miguel y Plaza Mayor de Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Rooms Barco,€ 270,8.4,"Rooms Barco está en el centro de Madrid, a 3 min a pie de Estación de metro Gran Vía y a 200 metros de Gran Vía, y ofrece alojamiento con wifi gratis.

Cada unidad tiene baño compartido, ducha, aire acondicionado, TV de pantalla plana y nevera. También hay microondas y fogones, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Museo Reina Sofía. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Elegant 1 Bedroom Apartment in the heart of Centro,€ 579,8.0,"Elegant 1 Bedroom Apartment in the heart of Centro se encuentra a 4 min a pie de Plaza Mayor de Madrid y a 200 metros de Mercado de San Miguel, y ofrece alojamiento en el centro de Madrid. Este apartamento está a 16 min a pie de Puerta de Toledo y a 800 metros de Royal Palace of Madrid.

Este apartamento con aire acondicionado se compone de 1 dormitorio independiente, una cocina totalmente equipada con nevera y horno, y 1 baño. Se ofrece TV.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Estación de metro Plaza de España y Museo Reina Sofía. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km del alojamiento."
BNBHolder The Design Loft CHUECA,€ 648,7.1,"BNBHolder The Design Loft CHUECA está en el centro de Madrid, a 6 min a pie de Estación de metro Gran Vía y a 800 metros de Museo Thyssen-Bornemisza, y ofrece wifi gratis. Este apartamento está a 16 min a pie de Estación de metro Plaza de España y a 1,7 km de Royal Palace of Madrid.

El apartamento tiene 1 dormitorio, TV con canales vía satélite, una cocina equipada con nevera y lavavajillas, lavadora y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Gran Vía, Parque de El Retiro y Museo Reina Sofía. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
El Rastro By SharingCo,€ 527,8.0,"El Rastro By SharingCo ofrece alojamiento con wifi gratis, cocina, nevera, lavavajillas y horno a 1 km del centro de Madrid.

Cada unidad dispone de baño privado, ducha, aire acondicionado, TV y microondas.

Cerca del alojamiento hay puntos de interés como Puerta de Toledo, Mercado de San Miguel y Plaza Mayor de Madrid. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km del alojamiento."
Slow Suites Chueca,€ 692,8.5,"Slow Suites Chueca ofrece vistas a la ciudad y wifi gratis. Ofrece alojamiento con una ubicación excelente en el centro de Madrid, a poca distancia de Estación de metro Gran Vía, Museo Thyssen-Bornemisza y Gran Vía.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, lavavajillas y horno, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Parque de El Retiro, Museo Reina Sofía y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
BNBHolder Loving Gran Via Studio I,€ 619,8.8,"BNBHolder Loving Gran Via Studio I se encuentra en una zona céntrica de Madrid, a poca distancia de Estación de metro Gran Vía y Gran Vía. Ofrece equipamiento como wifi gratis, aire acondicionado, microondas y cafetera. Este apartamento ofrece alojamiento con balcón.

El apartamento cuenta con 1 dormitorio, una cocina con nevera y horno, y 1 baño con bañera, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Museo Reina Sofía. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km del alojamiento."
SUARA Apartamentos 3,€ 621,9.5,"SUARA Apartamentos 3 está en el centro de Madrid, a 8 min a pie de Plaza Mayor de Madrid y a 800 metros de Mercado de San Miguel, y ofrece wifi gratis. Este apartamento está a 17 min a pie de Estación de tren de Atocha y a 700 metros de Museo Thyssen-Bornemisza.

Este apartamento tiene aire acondicionado y cuenta con 1 dormitorio, TV de pantalla plana y cocina.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Estación de metro Gran Vía y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Reina Sofia Center,€ 447,8.2,"Reina Sofia Center se encuentra en una zona céntrica de Madrid, a poca distancia de Estación de tren de Atocha y Puerta de Toledo. Ofrece equipamiento como wifi gratis, aire acondicionado, horno y cafetera. Este apartamento está a 2,4 km de Parque de El Retiro y a 15 min a pie de Plaza Mayor de Madrid.

El apartamento tiene 1 dormitorio, una cocina con nevera y lavavajillas, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Puerta del Sol y Mercado de San Miguel. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
MOLINA - LA LATINA,€ 490,7.1,"MOLINA - LA LATINA está en Madrid, a 9 min a pie de Plaza Mayor de Madrid y a 700 metros del centro, y ofrece alojamiento con aire acondicionado, wifi gratis y terraza.

Cada unidad cuenta con cocina totalmente equipada con mesa de comedor, TV de pantalla plana y baño privado con ducha y secador de pelo. Hay una zona de estar y de comedor en todas las unidades.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Museo Reina Sofía y Estación de tren de Atocha. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km."
Apartamento nuevo y de lujo en puerta del sol,€ 539,8.5,"Apartamento nuevo y de lujo en puerta del sol es un alojamiento con una buena ubicación en el centro de Madrid que ofrece balcón. Estación de metro Gran Vía y Gran Vía están a 4 min a pie y a 300 metros del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado se compone de 1 dormitorio independiente, una cocina totalmente equipada con nevera y lavavajillas, y 1 baño. Se ofrece TV.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Museo Reina Sofía. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
apartamento grande en lavapies,€ 555,8.0,"Apartamento grande en lavapies es un alojamiento con una ubicación ideal en el centro de Madrid que ofrece balcón. Plaza Mayor de Madrid y Mercado de San Miguel están a 9 min a pie y a 900 metros del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Puerta de Toledo y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
BNBHolder Charming & Stylish III CHUECA,€ 685,8.2,"BNBHolder Charming & Stylish III CHUECA está en pleno centro de Madrid, a poca distancia de Estación de metro Gran Vía y Museo Thyssen-Bornemisza. Ofrece equipamiento como wifi gratis, aire acondicionado, microondas y cafetera. Este apartamento tiene acceso a un balcón.

El apartamento dispone de 1 dormitorio, una cocina con nevera y horno, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Gran Vía, Parque de El Retiro y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
,€ 544,8.4,"Limehome Madrid San Lorenzo, que cuenta con terraza y wifi gratis, se encuentra en el centro de Madrid, cerca de Estación de metro Gran Vía, Gran Vía y Museo Thyssen-Bornemisza.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con bañera o ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, lavavajillas y horno, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Parque de El Retiro, Templo de Debod y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
Elegant Apartment,€ 360,9.0,"Elegant Apartment se encuentra en el centro de Madrid, a 10 min a pie de Plaza Mayor de Madrid y a 800 metros de Mercado de San Miguel, y ofrece wifi gratis. Este apartamento está a 1,9 km de Estación de metro Plaza de España y a 15 min a pie de Royal Palace of Madrid.

Este apartamento tiene aire acondicionado y cuenta con 1 dormitorio, TV de pantalla plana y zona de cocina con nevera y lavavajillas.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Puerta de Toledo y Museo Reina Sofía. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km del alojamiento."
AP Edificio Gran Via,€ 402,5.5,"AP Edificio Gran Via se encuentra en el centro de Madrid, a 6 min a pie de Gran Vía y a 700 metros de Estación de metro Gran Vía, y ofrece alojamiento con wifi gratis.

Todas las unidades incluyen TV vía satélite, cocina totalmente equipada con nevera y baño privado con ducha y secador de pelo. También se ofrece microondas, además de cafetera y hervidor.

El apartamento ofrece servicio de alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Templo de Debod y Museo Thyssen-Bornemisza. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Charming Gran Vía Madrid,€ 531,5.1,"Charming Gran Vía Madrid ofrece wifi gratis y se encuentra en el centro de Madrid, a pocos pasos de Estación de metro Gran Vía y a 3 min a pie de Gran Vía. Este apartamento está a 1,7 km de Templo de Debod y a 15 min a pie de Royal Palace of Madrid.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con bañera o ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Museo Reina Sofía. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km del alojamiento."
BNBHolder The Austrias Area II,€ 505,6.8,"BNBHolder The Austrias Area II se encuentra en el centro de Madrid, a poca distancia de Mercado de San Miguel y Plaza Mayor de Madrid. Ofrece equipamiento como wifi gratis, aire acondicionado, tostadora y cafetera. Este apartamento está a 8 min a pie de Royal Palace of Madrid y a 1,7 km de Templo de Debod.

El apartamento cuenta con 1 dormitorio, una cocina con nevera y microondas, y 2 baños con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Puerta de Toledo, Puerta del Sol y Estación de metro Plaza de España. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km del alojamiento."
BNBHolder Harmony MALASAÑA,€ 582,7.9,"BNBHolder Harmony MALASAÑA está en el corazón de Madrid, a poca distancia de Estación de metro Gran Vía y Gran Vía. Ofrece equipamiento como wifi gratis, aire acondicionado, horno y cafetera. Este apartamento está a 18 min a pie de Templo de Debod y a 2,6 km de Parque de El Retiro.

El apartamento tiene 1 dormitorio, una cocina con nevera y lavavajillas, y 1 baño con bañera, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Royal Palace of Madrid. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km."
Apartamento Plaza Mayor centrico,€ 419,6.8,"Apartamento Plaza Mayor centrico ofrece alojamiento con wifi gratis, cocina, nevera, horno y microondas a pocos pasos del centro de Madrid.

Las unidades están equipadas con balcón y ofrecen aire acondicionado, TV y baño privado con ducha y secador de pelo. También hay tostadora y cafetera.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Mercado de San Miguel y Plaza Mayor de Madrid. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Habitaciones Magdalena,€ 270,8.1,"Habitaciones Magdalena está en el centro de Madrid, a 9 min a pie de Museo Reina Sofía y a 1,1 km de Estación de tren de Atocha, y ofrece alojamiento con wifi gratis.

El bed and breakfast ofrece TV de pantalla plana y baño compartido con artículos de aseo gratuitos, secador de pelo y ducha. También hay nevera, microondas y fogones, además de hervidor.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Plaza Mayor de Madrid y Mercado de San Miguel. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
The prince home,€ 594,8.1,"The prince home ofrece wifi gratis y se encuentra en el centro de Madrid, a pocos pasos de Plaza Mayor de Madrid y a 3 min a pie de Puerta del Sol. Este apartamento está a 19 min a pie de Puerta de Toledo y a 1,5 km de Templo de Debod.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV de pantalla plana y cocina.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Estación de metro Plaza de España y Royal Palace of Madrid. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km del alojamiento."
Petit house city center,€ 375,7.0,"Petit house city center está en el centro de Madrid, a 11 min a pie de Mercado de San Miguel y a 1,2 km de Plaza Mayor de Madrid, y ofrece wifi gratis. Este apartamento está a 10 min a pie de Royal Palace of Madrid y a 1,8 km de Templo de Debod.

El apartamento se encuentra en la planta baja y dispone de 1 dormitorio, TV de pantalla plana y cocina totalmente equipada con nevera y microondas. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Puerta de Toledo, Puerta del Sol y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km."
Slow Suites Augusto,€ 589,8.4,"Slow Suites Augusto está en el centro de Madrid, a 8 min a pie de Estación de metro Gran Vía y a 800 metros de Museo Thyssen-Bornemisza, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, lavavajillas y horno, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Gran Vía, Parque de El Retiro y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
Lujoso apartamento cerca de Plaza Mayor,€ 666,8.6,"Lujoso apartamento cerca de Plaza Mayor está en el corazón de Madrid, a 5 min a pie de Plaza Mayor de Madrid, y ofrece alojamiento con aire acondicionado, wifi gratis y TV de pantalla plana. Se encuentra a 5 min a pie de Mercado de San Miguel y dispone de servicio de conserjería.

El apartamento tiene balcón, 1 dormitorio, sala de estar y cocina bien equipada con nevera y lavavajillas. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Estación de metro Plaza de España y Puerta de Toledo. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
BNBHolder PALACIO DE CRISTAL es MIA,€ 644,9.4,"BNBHolder PALACIO DE CRISTAL es MIA se encuentra en el centro de Madrid, a poca distancia de Gran Vía y Estación de metro Gran Vía. Ofrece equipamiento como wifi gratis, aire acondicionado, microondas y cafetera. Este apartamento está a 18 min a pie de Museo Thyssen-Bornemisza y a 1,1 km de Mercado de San Miguel.

El apartamento cuenta con 1 dormitorio, una cocina con nevera y horno, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Templo de Debod y Royal Palace of Madrid. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km del alojamiento."
Un Elegante Piso Para Descubrir Madrid,€ 484,7.7,"Un Elegante Piso Para Descubrir Madrid está en el corazón de Madrid, a poca distancia de Mercado de San Miguel y Plaza Mayor de Madrid. Ofrece equipamiento como wifi gratis, aire acondicionado, microondas y cafetera. Este apartamento está a 19 min a pie de Puerta de Toledo y a 1,4 km de Templo de Debod.

El apartamento tiene 1 dormitorio, TV con canales por cable, una cocina equipada con nevera y lavavajillas, lavadora y 1 baño con bañera.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Estación de metro Plaza de España y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Motion Chueca Hostel,€ 264,4.8,"El MOTION Chueca se encuentra en el centro de Chueca, en la plaza Pedro Zerolo y a 3 minutos a pie de la Gran Vía. El albergue ofrece wifi gratuita y se encuentra a 1.000 metros de la estación de Gran Vía.

El establecimiento cuenta con recepción 24 horas y zonas comunes, como un salón compartido donde los huéspedes pueden leer, comer o trabajar. Se proporciona consigna de equipaje por un suplemento.

Las habitaciones compartidas están equipadas con literas, luz nocturna, taquillas privadas y baño privado. Se facilita ropa de cama. En la recepción se pueden alquilar toallas.

Habitación doble con 2 camas individuales y baño privado con toallas y artículos de aseo gratuitos.

Además, hay máquinas expendedoras de comida y bebida.
Por último, se debe abonar un depósito de 5 EUR en efectivo por las llaves, que se reembolsará al final de la estancia.

En los alrededores hay una gran variedad de restaurantes, bares y tiendas famosas. Las estaciones de metro de Gran Vía y Chueca están a 3 minutos a pie.

El Motion Chueca se encuentra a 10 minutos del famoso parque del Retiro y de la plaza Cibeles. Al igual que el Museo del Prado."
BNBHolder Fantasy MALASAÑA II,€ 546,8.1,"BNBHolder Fantasy MALASAÑA II está en pleno centro de Madrid, a poca distancia de Gran Vía y Estación de metro Gran Vía. Ofrece equipamiento como wifi gratis, aire acondicionado, tostadora y cafetera. Este apartamento está a 13 min a pie de Royal Palace of Madrid y a 1 km de Mercado de San Miguel.

El apartamento dispone de 1 dormitorio, una cocina con nevera y microondas, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Templo de Debod. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Gran Vía Urban Apartments,€ 553,8.4,"Gran Vía Urban Apartments está en el centro de Madrid, a 5 min a pie de Estación de metro Gran Vía y a 400 metros de Gran Vía, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, horno y microondas, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Templo de Debod. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
CITY SOL Madrid,€ 509,9.5,"CITY SOL Madrid ofrece wifi gratis y se encuentra en el centro de Madrid, a 2 min a pie de Estación de metro Gran Vía y a 200 metros de Gran Vía. Este apartamento se encuentra en un edificio de 1900 y está a 12 min a pie de Museo Thyssen-Bornemisza y a 1 km de Estación de metro Plaza de España.

Este apartamento tiene aire acondicionado y cuenta con 1 dormitorio, TV de pantalla plana y cocina.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Templo de Debod y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
BNBHolder Fantasy MALASAÑA I,€ 593,8.4,"BNBHolder Fantasy MALASAÑA I se encuentra en el corazón de Madrid, a 5 min a pie de Gran Vía, y ofrece alojamiento con aire acondicionado, wifi gratis y TV. Este apartamento está a 17 min a pie de Templo de Debod y a 1,1 km de Royal Palace of Madrid.

El apartamento tiene 1 dormitorio, una cocina con nevera y microondas, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Gran Vía, Estación de metro Plaza de España y Museo Thyssen-Bornemisza. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
