Name,Price,Score,Description
Limonaia,€ 389,8.3,"El Limonaia está ubicado en Barcelona, a 100 metros de La Pedrera y a 600 metros de la Casa Batlló, y tiene jardín y WiFi gratuita. Este establecimiento cuenta con terraza y habitaciones familiares. Se proporciona recepción 24 horas y servicio de conserjería. Además, se organizan excursiones.

Todas las habitaciones presentan una decoración contemporánea y cuentan con aire acondicionado, WiFi gratuita, TV de pantalla plana con canales por cable, hervidor de agua, ducha, secador de pelo y armario. Todas las habitaciones del hotel disponen de baño privado con artículos de aseo gratuitos.

Hay varios lugares de interés cerca del Limonaia, entre ellos el Paseo de Gracia, el Teatro Tívoli y la plaza de Cataluña. El aeropuerto de Barcelona-El Prat, situado a 13 km, es el más cercano."
Super Balmes Guest House,€ 386,8.4,"El Super Balmes Guest House se encuentra en el centro de Barcelona, a 2 minutos a pie de la plaza Cataluña. Hay WiFi gratuita.

The Guest House ofrece habitaciones privadas en apartamentos compartidos ubicados en diferentes edificios de la misma zona céntrica.

Todos los alojamientos tienen TV de pantalla plana y baño privado o compartido. Se proporciona ropa de cama y toallas. Todos los apartamentos tienen una cocina totalmente equipada y un salón compartido con sofás.

A poca distancia a pie hay muchos bares y restaurantes. A 10 minutos a pie hay una parada de los autobuses que ofrecen conexiones frecuentes con el aeropuerto.

Las imágenes de la parte superior de esta página corresponden a una selección de diferentes habitaciones y apartamentos situados en la zona Centro de Barcelona. Seleccione una fecha y haga clic en la habitación que desea para ver fotos de cada apartamento."
Forget Me Not Barcelona,€ 550,9.1,"El Forget Me Not Barcelona ofrece alojamiento en Barcelona, a 400 metros de La Pedrera, con conexión WiFi gratuita en todas las instalaciones. También alberga un bar.

Las habitaciones están equipadas con TV de pantalla plana, hervidor y baño privado. Además, incluyen artículos de aseo gratuitos y secador de pelo.

El establecimiento cuenta con un salón compartido.

El Forget Me Not Barcelona está a 1,3 km de la plaza de Cataluña y a 1,5 km de Portal de l'Angel. El aeropuerto más cercano es el de El Prat, a 13 km del Forget Me Not Barcelona."
htop BCN City #htopEnjoy,€ 355,6.3,"El htop BCN City se encuentra junto al impresionante hospital de Sant Pau y a 10 minutos a pie de la Sagrada Familia. Ofrece habitaciones con aire acondicionado y TV.

Las habitaciones del htop BCN City presentan una decoración sencilla y disponen de escritorio. Todas tienen baño privado y muchas ofrecen vistas al hospital de Sant Pau.

La recepción del htop BCN City está abierta las 24 horas. Hay wifi gratuita en todas las zonas del hotel.

El hotel cuenta con máquinas expendedoras de aperitivos y bebidas. Hay una gran variedad de restaurantes y bares a 10 minutos a pie.

La estación de metro de Sant Pau Dos de Maig está a solo 200 metros del htop BCN City, lo que le permitirá llegar fácilmente al resto de la ciudad."
Aparthotel Silver,€ 389,8.7,"Situado a 100 metros de la estación de metro de Fontana, en el conocido barrio de Gràcia de Barcelona, el Aparthotel Silver cuenta con recepción 24 horas, bar y terraza con jardín. Las habitaciones incluyen conexión Wi-Fi gratuita y cocina americana.

Todas las habitaciones del Aparthotel Silver presentan una decoración sencilla y elegante, y disponen de aire acondicionado, TV vía satélite, caja fuerte con capacidad para un ordenador portátil y baño privado con todas las comodidades. La cocina americana incluye horno eléctrico, hervidor de agua y nevera.

Los huéspedes pueden disfrutar de una copa en el bar del Silver y hacer uso del servicio de habitaciones. El personal de recepción les ayudará a organizar el alquiler de coches o bicicletas y les proporcionará información sobre la ciudad.

El Aparthotel Silver se encuentra a 200 metros de la Casa Vicenç, un edificio de Gaudí, a 10 minutos en metro del centro de Barcelona y a 1 parada del Parc Güell."
Beautiful apartment in Las Ramblas Barcelona 6pax,€ 857,7.7,"Beautiful apartment in Las Ramblas Barcelona 6pax es un alojamiento con una ubicación excelente en el centro de Barcelona que ofrece balcón. Hay wifi gratis y se ofrece parking privado por un suplemento.

Este apartamento de 3 dormitorios tiene aire acondicionado y ofrece 2 baños con ducha. Hay toallas y ropa de cama en el apartamento.

Se puede practicar senderismo y ciclismo en los alrededores.

Cerca del alojamiento hay puntos de interés como Santa María del Mar, Museo Picasso y Plaza Real. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Room Mate Gerard,€ 523,8.7,"El Room Mate Gerard en Barcelona ofrece alojamiento con piscina exterior de temporada y centro de fitness.

Cuenta con terraza. Su ubicación, en el distrito del Eixample, hace que esté cerca de atracciones como el Teatro Tívoli y a 700 metros de la calle Portal de l'Angel.

Todas las habitaciones del hotel ofrecen una decoración sencilla pero elegante. Están equipadas con armario, TV de pantalla plana y aire acondicionado. Algunas habitaciones incluyen balcón. Todos los alojamientos tienen baño privado con ducha y artículos de aseo gratuitos.

Se sirve un desayuno buffet a diario.

El personal de la recepción 24 horas habla inglés y español y puede ofrecer información durante la estancia. Otras instalaciones incluyen WiFi portátil.

La Plaza de Cataluña está a 9 minutos a pie del alojamiento. A 13 km se halla el aeropuerto de Barcelona-El Prat."
You Stylish City Center Apartments,€ 1.287,8.4,"El You Stylish City Center Apartments, situado junto a la estación de Plaza Catalunya, ofrece apartamentos modernos con aire acondicionado y conexión Wi-Fi gratuita. Estos apartamentos de lujo están a solo 1 minuto a pie de Las Ramblas.

Los apartamentos son amplios y luminosos y presentan una decoración moderna y elegante. Incluyen calefacción y cocina moderna con vitrocerámica, lavavajillas y utensilios de cocina.

Se ofrece servicio de conserjería 24 horas.

El establecimiento está a 2 minutos a pie de varios restaurantes y tiendas, como El Corte Inglés. El mostrador de información turística del You Stylish proporciona información a los huéspedes. Además, hay una oficina de turismo a solo 150 metros, así como una piscina y un gimnasio en las inmediaciones, disponibles por un suplemento.

Los autobuses que van directamente al aeropuerto de Barcelona paran a solo 50 metros de los apartamentos. La estación Plaza de Cataluña proporciona conexiones directas en metro con todas las zonas de Barcelona y conexiones en tren con los Pirineos y la Costa Brava."
Attica 21 Barcelona Mar,€ 431,8.2,"El Attica 21 se encuentra en el moderno distrito de Diagonal Mar de Barcelona, a 300 metros de la playa. El hotel ofrece piscina en la azotea y WiFi gratuita.

El Attica 21 Barcelona Mar dispone de habitaciones modernas con suelo de madera, ventanas grandes, aire acondicionado y baño privado.

El Attica 21 cuenta con una piscina en la azotea rodeada por un solárium con tumbonas y con vistas espectaculares a la ciudad. En verano también hay un bar en la piscina. El hotel posee cafetería y mostrador de información turística.

La estación de metro más cercana es la de Selva de Mar, a unos 400 metros. El recinto del Fòrum está a unos 15 minutos a pie y el centro comercial Diagonal Mar, a unos 5 minutos a pie. Se proporciona aparcamiento privado por un suplemento."
Cosmopolitan Boutique Rambla,€ 471,8.5,"El Cosmopolitan Boutique Rambla está situado en el barrio del Eixample de Barcelona, a solo 200 metros del famoso edificio de La Pedrera de Gaudí. Este establecimiento ofrece habitaciones con WiFi gratuita.

Las habitaciones del Cosmopolitan Boutique Rambla cuentan con suelo típico de baldosa y techos altos. Todas incluyen calefacción, TV y baño privado. Algunas disponen de balcón con vistas a la ciudad.

El Cosmopolitan Boutique Rambla se encuentra en la Rambla de Cataluña, una avenida arbolada repleta de tiendas, cafeterías y bares de tapas.

El paseo de Gracia está a 100 metros y la parada de metro de Diagonal, a 50 metros. Las Ramblas, la Sagrada Familia y el estadio del Camp Nou se hallan a pocas paradas de metro."
Tendency Apartments 5,€ 1.151,7.9,"El Tendency Apartments 5 está situado frente a la famosa Casa Batlló y ofrece apartamentos modernos con aire acondicionado, TV de pantalla plana y conexión Wi-Fi gratuita. La mayoría de los apartamentos tiene vistas al famoso Paseo de Gracia.

Los apartamentos son luminosos y disponen de un salón comedor amplio con sofá cama y una cocina equipada con lavavajillas, fogones y utensilios de cocina. Todos tienen una lavadora y se proporcionan productos de limpieza.

Encontrará numerosos locales de restauración por la zona y un supermercado abierto 24 horas a 10 minutos a pie.

Los apartamentos gozan de una excelente ubicación a 5 minutos a pie de la plaza de Cataluña y las famosas Ramblas. La estación de trenes de Passeig de Gracia, situada a solo 300 metros, ofrece conexiones regulares con el aeropuerto."
Hostal Sans,€ 424,8.0,"El Hostal Sans se encuentra en la plaza de Sants, a 5 minutos a pie de la estación de tren de Sants y a poco más de 1 km de la plaza de España. Ofrece habitaciones con TV y una recepción 24 horas.

Las habitaciones del Hostal Sans tienen una decoración sencilla, aire acondicionado y calefacción.

Además, hay WiFi gratuita en las zonas comunes y máquinas expendedoras, y en los alrededores del distrito de Sants se pueden encontrar restaurantes, bares y cafeterías.

Las Ramblas y el Barrio Gótico de Barcelona quedan a solo 10 minutos en metro. Las playas más cercanas están a 30 minutos en autobús."
Generator Barcelona,€ 559,7.7,"El Generator Barcelona se encuentra a 500 metros de la moderna avenida Paseo de Gracia. Este albergue cuenta con recepción 24 horas, WiFi gratuita en las zonas comunes y habitaciones compartidas con taquillas privadas de uso gratuito.

El Generator Barcelona se halla a unos 5 minutos a pie de las estaciones de metro Diagonal y Verdaguer. El barrio de Gracia, situado a solo 200 metros, alberga numerosas boutiques y bares.

Tanto las habitaciones privadas como las habitaciones compartidas disponen de aire acondicionado y calefacción, así como tomas de corriente individuales y puntos de lectura individuales en cada cama. Las habitaciones compartidas solo para mujeres incluyen secador de pelo y otras comodidades.

El baño privado tiene lavabo y espejo. La ropa de cama está incluida. Las toallas pueden alquilarse en la recepción. Solo los huéspedes mayores de 18 años pueden alojarse en las habitaciones compartidas.

Se sirve un desayuno diario por un suplemento. El Generator Barcelona también cuenta con salón común y consigna de equipaje."
Gran Hotel Barcino,€ 460,8.5,"Este elegante hotel del centro histórico de Barcelona está rodeado de las fascinantes calles del Barrio Gótico y se encuentra a pocos pasos de la catedral y Las Ramblas.

El Gran Hotel Barcino está situado en una calle que da a la magnífica plaza de Sant Jaume, donde se encuentra la Generalitat de Cataluña y el ayuntamiento. Las estrechas calles que rodean el hotel están llenas de tiendas de moda, lugares históricos y museos, como el Museo Picasso.

Hay muchos lugares de interés turístico en la ciudad. Las habitaciones del hotel presentan un estilo tradicional, suelo de mármol y aire acondicionado."
Occidental Atenea Mar - Adults Only,€ 472,8.2,"El Occidental Atenea Mar - Adults Only está situado a 150 metros de la playa de la Nova Mar Bella de Barcelona y ofrece sauna, gimnasio y zona WiFi gratuita. Las habitaciones incluyen aire acondicionado y TV vía satélite con canales internacionales.

El hotel dispone de terraza con vistas al mar y piscina de borde infinito de temporada con camas y asientos de hidromasaje. Se pueden alquilar camas balinesas y tumbonas. También hay un bar de temporada, que está abierto de junio a septiembre.

Las habitaciones del Occidental Atenea Mar - Adults Only son luminosas y funcionales y muchas de ellas gozan de vistas a la ciudad o al mar. Todas las habitaciones tienen minibar, caja fuerte de uso gratuito y baño privado con artículos de aseo.

El restaurante Canela del hotel propone platos mediterráneos a la carta y un desayuno buffet variado todas las mañanas. También hay muchos bares y restaurantes en el cercano paseo marítimo.

Los servicios regulares de autobús que van al centro de Barcelona tienen parada justo frente al Occidental Atenea Mar - Adults Only, y la estación de metro de Poble Nou se encuentra a 10 minutos a pie. El centro de conferencias CCIB y el centro comercial Diagonal Mar se hallan a solo 1 km del hotel."
Sansi Pedralbes,€ 1.223,9.7,"El Sansi Pedralbes alberga jardines tranquilos y ofrece habitaciones elegantes con WiFi gratuita y TV.

Se encuentra a solo 250 metros del monasterio de Pedralbes y a 700 metros de la Universidad UPC.
El IESE Business School está a solo 5 minutos a pie, mientras que la Universidad ESADE queda a 200 metros.

Las habitaciones de este hotel de diseño están decoradas en tonos azules y marrones suaves, e incluyen aire acondicionado, minibar, caja fuerte y plancha. Hay artículos de aseo en el baño.

Los autobuses que van al centro de Barcelona paran a 20 metros del hotel, mientras que los autobuses turísticos paran en el monasterio de Pedralbes.
El establecimiento se encuentra a 800 metros de la estación de Reina Elisenda y a 15 minutos en coche del aeropuerto de Barcelona.

Hay varios bares y cafeterías famosas en Sarrià, a unos 10 minutos a pie del hotel.

El restaurante del Sansi sirve desayuno con productos variados y cocina catalana en un ambiente elegante.

El spa del hotel, disponible por un suplemento, está equipado con piscina cubierta climatizada, saunas y duchas de aromaterapia. Se presta servicio de masajes, bajo petición."
Fridays Flats Casa Aquamarine,€ 1.193,8.0,"Fridays Flats Casa Aquamarine está en Barcelona, a 18 min a pie de Platja de Llevant y a 1,6 km de Platja de la Nova Mar Bella, y ofrece wifi gratis, terraza y aire acondicionado. Esta villa también tiene piscina privada.

La villa de 3 dormitorios dispone de sala de estar con TV con canales por cable, cocina totalmente equipada con nevera y lavavajillas, y 2 baños con artículos de aseo gratuitos. Hay toallas y ropa de cama en la villa.

Playa de la Mar Bella está a 2 km del alojamiento, y Sagrada Familia está a 4,1 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 17 km."
Barcelona City North Hostal,€ 424,7.2,"El Barcelona City North Hostal ofrece alojamiento con buena relación calidad precio y conexión Wi-Fi gratuita. Se encuentra en la tranquila zona de Sarrià-Sant Gervasi de Barcelona y está bien comunicado en coche con el aeropuerto.

Las habitaciones del Barcelona City North son limpias y disponen de calefacción y aire acondicionado. Todas tienen baño privado, TV y hervidor de agua.

El Barcelona City North Hostal cuenta con una zona común con microondas y nevera.

El albergue se encuentra a poca distancia a pie del popular barrio de Gràcia y de los edificios modernistas del Eixample.

La cercana estación de metro de Lesseps ofrece fácil acceso a Vallcarca y al Parc Güell. La plaza Catalunya está a solo 3 paradas."
Hotel Casa Bonay,€ 922,9.0,"El hotel boutique Hotel Casa Bonay está en el centro de Barcelona, a 200 metros de la estación de metro de Tetuán, y ofrece terraza compartida y wifi gratuita en todas las instalaciones. La plaza Catalunya está a 10 minutos a pie.

El Hotel Casa Bonay ocupa un edificio residencial neoclásico del siglo XIX y todas sus habitaciones están insonorizadas y decoradas con una combinación de elementos tradicionales, como suelo de mosaico, y tejidos, iluminación y mobiliario moderno. La mayoría de ellas tienen ventilador de techo, mientras que todas disponen de minibar con refrescos y aperitivos locales, wifi gratuita, TV con canales premium, revistas y aire acondicionado. El baño incluye artículos de aseo naturales de Mailin+Goetz.

El Hotel Casa Bonay ofrece una experiencia gastronómica dinámica y única. El establecimiento alberga un restaurante en la azotea, la cafetería Chiringuito TosTao, el bar de cócteles Libertine y la Bodega Bonay.

Los huéspedes pueden usar bicicletas de cortesía para ir al club de playa, donde podrán usar barcos y tablas de paddle surf gratuitamente o seguir clases de yoga los fines de semana en la azotea. Con enfoque en la sostenibilidad.

El conocido paseo de Gracia, donde hay tiendas y restaurantes, está a 700 metros. La Sagrada Familia de Gaudí se halla a 20 minutos a pie, El Hotel Casa Bonay se encuentra a 4 paradas de metro de la playa de la Barceloneta."
Monument Hotel,€ 1.164,9.1,"El Monument Hotel se encuentra en el moderno Paseo de Gracia, a 5 minutos a pie de la Casa Batlló y La Pedrera, y ofrece un restaurante gourmet y un spa.

Todas las habitaciones están insonorizadas, presentan una decoración elegante y disponen de TV de pantalla plana con canales de pago, sistema de sonido por Bluetooth y caja fuerte con enchufe para cargar dispositivos portátiles. La mayoría de las habitaciones tiene baño privado con bañera de pie, albornoz de terciopelo y artículos de aseo de lujo, y balcón con vistas a la ciudad.

El restaurante Lasarte, con 3 estrellas Michelin, prepara una selección de platos creados por el chef Martín Berasategui. El restaurante de estilo bistró del establecimiento, el Oria, sirve cocina mediterránea con ingredientes frescos.

El Monument Hotel se halla a 10 minutos a pie de la plaza Catalunya y Las Ramblas, y a 300 metros de la estación de tren de Paseo de Gracia, desde donde salen trenes regulares con destino al aeropuerto de Barcelona-El Prat. Se proporciona WiFi gratuita de alta velocidad.

El hotel ocupa la Casa Enric Batlló, una joya arquitectónica protegida del siglo XIX."
Habitat Apartments ADN,€ 574,8.1,"El Habitat Apartments ADN está situado en Barcelona, a 120 metros de la estación de metro de Hostafrancs, y ofrece aire acondicionado, calefacción y conexión WiFi gratuita.

Los apartamentos presentan una decoración moderna y disponen de salón con sofá cama y TV de pantalla plana. También incluyen cocina equipada con lavavajillas, lavadora y fogones.

Además, los alojamientos cuentan con 1 o 2 dormitorios y baño privado con ducha, secador de pelo y artículos de aseo. Se proporcionan toallas y ropa de cama.

El establecimiento está a 600 metros del centro comercial Las Arenas, que tiene un supermercado y varios restaurantes en la última planta con vistas panorámicas a la ciudad. La estación de tren de Sants queda a 10 minutos a pie y ofrece conexiones con el aeropuerto."
,€ 497,8.7,"Este elegante hotel, situado en el encantador bulevar Enric Granados, en Barcelona, se halla a 500 metros del Passeig de Gràcia y dispone de gimnasio, sauna y una terraza en la azotea con piscina de temporada y vistas a la ciudad.

Las habitaciones del America Barcelona son amplias y luminosas y están decoradas con colores suaves y suelo de madera. Hay TV de pantalla plana vía satélite y una cafetera Nespresso. A la llegada se proporcionan algunas cápsulas gratuitas. El baño privado incluye ducha de efecto lluvia, albornoces y zapatillas.

El Hotel America Barcelona sirve un desayuno bufé diario con bollería recién hecha y fruta. En el vestíbulo hay un bar cafetería de ambiente relajante. En la terraza de temporada con vistas a la ciudad se sirve una variedad de bebidas y cócteles.

El moderno gimnasio incluye una sauna y está disponible las 24 horas. El establecimiento ofrece una bebida de bienvenida gratuita, como cava, agua con gas o zumo natural.

El America Barcelona se encuentra a solo 15 minutos a pie de la plaza de Cataluña y el Barrio Gótico. La estación de metro Diagonal está a 400 metros."
Glocal Apartments Barcelona,€ 1.031,8.7,"El Glocal Apartments Barcelona ofrece apartamentos elegantes y modernos a 280 metros de la avenida Diagonal y a 10 minutos a pie del Paseo de Gracia. Hay conexión Wi-Fi gratuita.

Todos los apartamentos de Glocal Apartments Barcelona son luminosos y cuentan con aire acondicionado, sala de estar con TV de pantalla plana y una cocina totalmente equipada con lavavajillas. También incluyen lavadora, ropa de cama y toallas. Los baños disponen de ducha.

Hay numerosos restaurantes y bares en la zona, además de varias paradas de autobús. La estación de metro más cercana es la de Hospital Clinic, ubicada a 6 minutos a pie.

La encantadora avenida de la Rambla de Cataluña, con sus árboles y tiendas, se encuentra a 8 minutos a pie del establecimiento. Un paseo de 20 minutos por la Rambla lleva a la Plaza de Cataluña, en pleno centro de Barcelona."
Hotel Astoria,€ 578,8.4,"El Astoria se encuentra en Barcelona, justo al lado de la avenida Diagonal y a 5 minutos a pie de la estación de metro Diagonal y del Paseo de Gracia. El establecimiento alberga un gimnasio y una piscina en la azotea con vistas.

El Astoria Hotel combina elementos originales de estilo art nouveau con instalaciones modernas. Las habitaciones tienen aire acondicionado, TV vía satélite, caja fuerte, minibar, suelo de madera, conexión WiFi gratuita y baño moderno con secador de pelo.

El restaurante del hotel Astoria sirve platos tradicionales catalanes. También hay servicio de habitaciones, Además, hay terraza y bar.

La recepción está abierta las 24 horas."
"Alexandra Barcelona Hotel, Curio Collection by Hilton",€ 564,8.5,"El Alexandra Barcelona Hotel, Curio Collection by Hilton se encuentra entre el elegante Passeig de Gràcia y la Rambla de Catalunya y dispone de terraza privada con piscina al aire libre. El alojamiento está situado a 7 minutos a pie de la plaza de Catalunya.

Todas las habitaciones presentan una decoración que combina muebles de estilo vintage y moderno. También incluyen TV de pantalla plana, minibar, secador de pelo y caja fuerte gratuita. La TV cuenta con más de 50 canales, algunos internacionales. También se ofrece WiFi gratuita. 

El restaurante brasserie Solomillo elabora platos de carne al peso. También hay una charcutería moderna que sirve bandejas de queso, embutidos, productos de mercado y una selección de cócteles. Además, el hotel dispone de patio, terraza y piscina.

El establecimiento alberga una sala de fitness y una sauna cromática de uso gratuito. Se ofrece servicio de masaje bajo petición y por un suplemento.

El Alexandra Barcelona Hotel, Curio Collection by Hilton está ubicado a 5 minutos a pie de la Casa Batlló y de La Pedrera, dos obras impresionantes de Gaudí. El establecimiento se halla a 5 minutos a pie de la estación de tren de Passeig de Gràcia, que proporciona conexiones directas en tren con el aeropuerto de Barcelona."
Mercer Hotel Barcelona,€ 1.396,9.2,"El Mercer Hotel Barcelona se encuentra en el barrio gótico de Barcelona, a menos de 10 minutos a pie de las Ramblas y cuenta con piscina en la azotea. Este hotel boutique ocupa uno de los edificios antiguos de la ciudad, junto a la muralla romana.

Las habitaciones del Mercer Hotel Barcelona presentan una decoración elegante y tienen el techo de vigas original y paredes de ladrillo. Además, están equipadas con conexión Wi-Fi gratuita, aire acondicionado, TV vía satélite de pantalla plana y baño con ducha de efecto lluvia.

El hotel cuenta con un patio interior con naranjos, bar junto a la piscina y terraza con tumbonas.

En las atractivas calles y plazas de las inmediaciones encontrará cafeterías, bares y restaurantes.

La estación de metro Jaume I está a solo 5 minutos a pie del Mercer. El moderno barrio del Born se encuentra a unos 300 metros y la catedral de Barcelona está 5 minutos a pie."
¡Apartamento en el centro de Barcelona!,€ 1.008,7.7,"¡Apartamento en el centro de Barcelona! está en Barcelona, a 15 min a pie de Plaza Cataluña y a 1,4 km de Portal del Ángel, y dispone de alojamiento con wifi gratis, aire acondicionado y terraza. Este alojamiento con vistas a la ciudad ofrece balcón.

Este apartamento tiene 3 dormitorios, cocina con nevera y lavavajillas, TV de pantalla plana, zona de estar y 2 baños con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Teatro Tívoli y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Feelathome Center Apartments,€ 564,8.1,"El Feelathome Center Apartments ofrece apartamentos de calidad ubicados en diferentes zonas del centro de Barcelona. En la descripción individual de cada apartamento se incluyen fotos, la dirección exacta y más información.

Todos los apartamentos se encuentran a 20 minutos a pie o menos de la plaza Catalunya, la principal de Barcelona. La mayoría está en el elegante barrio del Eixample.

Los apartamentos disponen de sala de estar con TV y muchos de ellos incluyen sofá cama. Todos cuentan con cocinas y baños modernos y la mayoría dispone de suelo de parquet.

Los apartamentos se encuentran cerca de una estación de metro, lo que permite llegar a los principales lugares de interés en menos de 15 minutos."
Hotel SERHS Rivoli Rambla,€ 482,8.4,"El Hotel SERHS Rivoli Rambla, situado en la famosa Rambla, cuenta con un bonito patio interior y una terraza con vistas al Barrio Gótico.

 También es posible almorzar en el hotel y disfrutar de las vistas a los jardines urbanos, que datan de la época romántica.

El Hotel SERHS Rivoli Rambla ofrece una decoración de estilo Art Déco. Los interiores combinan el estilo clásico con elementos vanguardistas, tales como la iluminación y el mobiliario contemporáneo. El patio interior del Rivoli Ramblas presenta murales pintados en las paredes y ofrece un entorno fresco.

El restaurante 128 Rambla prepara una amplia selección de cocina mediterránea e internacional. Además, se sirve un desayuno buffet variado."
Gallery Hotel 4 Sup,€ 1.250,9.0,"El Gallery Hotel 4 Sup se encuentra junto al paseo de Gracia de Barcelona y cuenta con sauna y gimnasio gratuitos y terraza de temporada en la azotea con vistas a la ciudad y a la piscina. Sus habitaciones incluyen, de forma gratuita, WiFi y agua a la llegada.

Este hotel elegante dispone de habitaciones amplias con aire acondicionado y TV de pantalla plana vía satélite. Los baños son modernos e incluyen artículos de aseo, secador de pelo y albornoz.

El restaurante del Gallery tiene una bonita terraza jardín donde disfrutar de la cocina mediterránea. También hay un bar y una cafetería.

El Gallery Hotel 4 Sup está junto a los jardines del Palau Robert, un centro de información turística y galería. Se encuentra a 3 minutos a pie de La Pedrera de Gaudí y cerca de la estación de metro de Diagonal, que comunica directamente con la Sagrada Familia. La estación de tren de Passeig de Gràcia ofrece enlaces regulares con el aeropuerto y se halla a 600 metros."
Apartments Barcelona & Home Deco Centro,€ 1.577,9.5,"Apartments Barcelona & Home Deco Centro está en una zona céntrica de Barcelona y ofrece vistas a la ciudad desde el balcón. El alojamiento está a 2,8 km de Platja de Sant Miquel y dispone de wifi gratis en todo el alojamiento.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una zona de cocina totalmente equipada con nevera y cafetera, y 2 baños con bañera o ducha y secador de pelo. Se ofrece TV de pantalla plana y reproductor de DVD.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Central Apartment,€ 1.374,8.8,"Este apartamento se encuentra en el distrito barcelonés de Ciutat Vella, a 600 metros de la plaza Reial. El apartamento está a 6 minutos a pie de la plaza Catalunya y de Las Ramblas. Hay WiFi gratuita en todas las instalaciones.

Hay una zona de estar y una cocina totalmente equipada con horno, lavadora, lavavajillas y cafetera. Hay aire acondicionado en todas las habitaciones. Este apartamento proporciona toallas y ropa de cama.

El Central Apartment se encuentra a 900 metros del Portal del Ángel y de la Seu, la catedral de Barcelona. El aeropuerto de Barcelona-El Prat, el aeropuerto más cercano, está a 12 km."
Urbany Hostel BCN GO!,€ 352,7.1,"El Urbany Hostel BCN GO! alberga una terraza en la azotea con jacuzzi, cocina totalmente equipada y ordenadores con conexión a internet y se encuentra en el centro de Barcelona, a solo 200 metros de la Plaza Universitat.

El establecimiento ofrece habitaciones privadas y compartidas, todas equipadas con aire acondicionado, WiFi gratuita y ropa de cama. Cada cama cuenta con taquilla, lámpara de lectura, mesita de noche, cargador USB y 2 enchufes. El servicio de lavandería y las toallas están disponibles por un suplemento.

El bar Urbany sirve comidas y bebidas. Además, hay máquinas expendedoras de aperitivos y en los alrededores se pueden encontrar numerosos bares y sitios para comer.

El personal del establecimiento puede facilitar información turística y organizar actividades, tanto en el albergue como en otros lugares de Barcelona. El albergue dispone de consigna de equipaje.

El Urbany Hostel está a 10 minutos a pie de la plaza Cataluña, desde donde salen autobuses hacia el aeropuerto."
Sunny Days Apartments Barcelona,€ 941,9.3,"Sunny Days Apartments Barcelona, que cuenta con vistas al jardín, ofrece alojamiento con balcón y hervidor a unos 4 min a pie de Platja de Sant Miquel. Dispone de jardín, terraza, vistas al mar y wifi gratis en todo el alojamiento.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Platja de la Barceloneta, Platja de Sant Sebastià y Santa María del Mar. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km del alojamiento."
Twentytu Hostel Barcelona,€ 1.616,7.7,"Este alojamiento moderno y ecológico dispone de terraza con vistas a la ciudad y habitaciones con aire acondicionado y WiFi gratuita. Se encuentra a 10 minutos a pie de la playa Nova Icària y del Puerto Olímpico.

Las habitaciones del Twentytu Hostel Barcelona son privadas o compartidas y cuentan con un máximo de 4 camas y baño privado. Todas cuentan con taquillas individuales y sábanas. En la recepción se pueden alquilar toallas.

Hay una cocina común, un salón para relajarse y zonas de comedor. A menos de 5 minutos a pie se pueden encontrar varios bares y tiendas. La discoteca Razzmatazz está a 200 metros.

Este alojamiento organiza eventos, visitas guiadas y actividades, así como un servicio de alquiler de bicicletas. El parque de la Ciutadella está a 10 minutos a pie, mientras que el Teatro L'Auditori y el Teatro Nacional de Cataluña se encuentran a 5 minutos a pie.

El Twentytu Hostel Barcelona se encuentra a 5 minutos a pie de la estación de metro Marina y a 3 paradas de la plaza Catalunya. La estación de autobuses Nord se halla a 10 minutos a pie.

En las reservas de más de 3 noches o para más de 7 personas se aplican suplementos especiales. El alojamiento se pondrá en contacto con los huéspedes personalmente."
Central Suites Barcelona,€ 1.555,8.8,"Estos apartamentos modernos disponen de aire acondicionado y se encuentran en la avenida arbolada Rambla de Catalunya, a solo una calle del famoso paseo de Gracia de Barcelona. También están a 300 metros de la Casa Batlló.

Los apartamentos están ubicados en un precioso edificio modernista y cuentan con suelo de baldosa, techos altos y cocina moderna con horno, lavadora y lavavajillas. También incluyen cafetera Nespresso con cápsulas gratuitas, conexión Wi-Fi gratuita, TV de pantalla plana, reproductor de DVD, ropa de cama y toallas.

Los apartamentos están a menos de 2 minutos a pie de muchos bares y restaurantes.

El Central Suites Barcelona está a solo 400 metros de la Plaza Catalunya, que cuenta con autobuses con servicio regular al aeropuerto. También se encuentra a 5 minutos a pie de las Ramblas y a 2 minutos también a pie de la estación de metro Passeig de Gracia, la más cercana."
