Name,Price,Score,Description
Renovated & Classic 3-Bedroom Sagrada Familia Apt.,€ 2.956,8.3,"Renovated & Classic 3-Bedroom Sagrada Familia Apt. Está en el barrio de Eixample, en Barcelona, a 3 min a pie de Sagrada Familia y a 2,3 km de Casa Batlló, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento ofrece alojamiento con patio.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

La Pedrera está a 1,7 km del alojamiento, y Paseo de Gracia está a 1,9 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km."
The Loft House - Barcelona La Pedrera,€ 1.709,8.3,"El alojamiento The Loft House - Barcelona La Pedrera está situado a solo 2 minutos a pie de La Pedrera y cuenta con WiFi gratuita y 2 jardines comunitarios con mobiliario de exterior.

El establecimiento dispone de un gran vestíbulo de entrada con azulejos de mosaico preciosos y una cocina compartida bien equipada para los huéspedes. Incluye taquillas gratuitas, espacio de almacenamiento, ropa de cama y mantas. Los huéspedes pueden alquilar toallas y utilizar el servicio de lavandería por un suplemento.

En los alrededores del establecimiento hay muchos bares, supermercados y restaurantes. El paseo de Gracia y sus boutiques de diseño están a 3 minutos a pie. El popular barrio de Gracia está a 600 metros.

The Loft House - Barcelona La Pedrera se halla a 400 metros de la estación de metro Diagonal y a 15 minutos a pie de la Sagrada Familia. La plaza de Cataluña está a solo 10 minutos en metro.

Los huéspedes que se alojen en habitaciones con baño compartido tienen la opción de alquilar toallas por un suplemento."
Habitat Apartments Plaza España Urban,€ 1.720,5.7,"Habitat Apartments Plaza España Urban está en el barrio de Sants-Montjuïc, en Barcelona, a 10 min a pie de Fuente Mágica de Montjuïc y a 1,2 km de Estación de tren de Sants, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 1,8 km de Palau Sant Jordi y a 3,2 km de Estación de metro Passeig de Gràcia.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Camp Nou está a 3,4 km del alojamiento, y Plaza Cataluña está a 3,6 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 10 km."
Bed&Bcn Sant Andreu,€ 1.437,6.3,"Bed&Bcn Sant Andreu está en Barcelona, a 4,7 km de Sagrada Familia, y dispone de alojamiento con terraza, wifi gratis y cocina compartida. Este apartamento está a 6,2 km de Paseo de Gracia y a 6,3 km de La Pedrera.

El apartamento tiene 3 dormitorios, 1 baño, ropa de cama, toallas, TV, zona de comedor, cocina totalmente equipada y balcón con vistas a la ciudad.

Casa Batlló está a 6,3 km del alojamiento, y Estación de metro Passeig de Gràcia está a 6,8 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 19 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Catalonia La Maquinista,€ 1.268,8.4,"El Catalonia La Maquinista está ubicado en Barcelona, en el barrio de Sant Andreu, junto al centro comercial La Maquinista. La plaza de Cataluña está a solo 15 minutos en metro.

Las habitaciones del Maquinista son luminosas y disponen de aire acondicionado y TV inteligente de pantalla plana con la aplicación Chromecast. Todas las habitaciones están equipadas con escritorio y caja fuerte. Hay WiFi gratuita en todo el hotel.

El restaurante del hotel sirve un desayuno buffet y cocina mediterránea para el almuerzo y la cena. El cercano centro comercial La Maquinista cuenta con varios cines, una bolera, cafeterías y bares.

El Catalonia La Maquinista se halla a 500 metros de la carretera de circunvalación de Barcelona, la B10 Ronda del Litoral, que conecta con la playa en 10 minutos.

El Catalonia La Maquinista se encuentra a solo 10 minutos a pie de la estación de metro y tren de Sant Andreu, que ofrece conexiones directas con el paseo de Gracia y el aeropuerto de El Prat. La plaza de Cataluña y Las Ramblas quedan a 8 paradas de metro.

Las reservas de más de 4 habitaciones o de más de 8 noches están sujetas a condiciones y suplementos especiales."
Apartments BCN Central-Atico Sants,€ 1.962,7.0,"Apartments BCN Central-Atico Sants, que tiene vistas a la ciudad, dispone de alojamiento con terraza y balcón a unos 8 min a pie de Estación de tren de Sants. El alojamiento está a 1,7 km de Fuente Mágica de Montjuïc y tiene wifi gratis en todo el alojamiento.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con bañera o ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Camp Nou está a 2,6 km del alojamiento, y Paseo de Gracia está a 3,7 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 10 km."
Comfortable 3BD in Poblenou next to the beach!,€ 2.141,7.8,"Comfortable 3BD in Poblenou next to the beach! se encuentra en el barrio de Sant Martí, en Barcelona, a 10 min a pie de Platja de la Nova Icària y a 1,2 km de Platja del Bogatell, y ofrece alojamiento equipado con patio y wifi gratis. Este apartamento está a 1,7 km de Museo Picasso y a 3,1 km de Sagrada Familia.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV y cocina con nevera y horno.

Cerca del alojamiento hay puntos de interés como Platja del Somorrostro, Port Olimpic y Santa María del Mar. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Catalonia Mikado,€ 1.227,8.1,"Este elegante hotel está situado en el exclusivo barrio de Sarrià y alberga una terraza jardín con piscina al aire libre y bañera de hidromasaje. Las habitaciones son funcionales y cuentan con aire acondicionado, TV vía satélite, nevera pequeña con agua gratuita y WiFi gratuita.

El restaurante del Catalonia Mikado está especializado en platos internacionales y sirve desayunos y cenas. El establecimiento también alberga un bar y se encuentra a 500 metros del encantador centro de Sarrià, famoso por sus pastelerías.

El Catalonia Mikado se halla a 10 minutos a pie de la Universidad Ramon Llull y de la Universidad Internacional de Cataluña. También está cerca de algunos de los centros médicos más importantes de Barcelona, como el centro Teknon, el IMO y el Institut Català de Retina.

El alojamiento queda a solo 10 minutos a pie de la estación de tren de Sarrià, que permite llegar al centro de Barcelona en 5 minutos."
Modern and Trendy Duplex next to Paseo de Gracia,€ 2.230,8.0,"Modern and Trendy Duplex next to Paseo de Gracia es un alojamiento con wifi gratis y vistas a la ciudad que está en Barcelona, a solo 7 min a pie de Paseo de Gracia y a 1 km de La Pedrera. Este apartamento está a 2,1 km de Teatro Tívoli y a 2,3 km de Palacio de la Música Catalana.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Estación de metro Passeig de Gràcia y Sagrada Familia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Apartments BCN Central-Montjuic,€ 1.836,,"Apartments BCN Central-Montjuic se encuentra en Barcelona, a 2,4 km de Platja de la Barceloneta y a 2,5 km de Platja de Sant Miquel, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 2,5 km de Platja de Sant Sebastià y a 19 min a pie de Portal del Ángel.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Santa María del Mar, Museo Picasso y Plaza Cataluña. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Akira Flats Urgell apartment,€ 2.363,8.7,"Akira Flats Urgell apartment está en el barrio de Eixample, en Barcelona, a 18 min a pie de Estación de tren de Sants y a 1,4 km de Paseo de Gracia, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento se encuentra en un edificio de 1900 y está a 16 min a pie de Casa Batlló y a 2,3 km de Fuente Mágica de Montjuïc.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con bidet y ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como La Pedrera, Plaza Cataluña y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Apartment Link BCN Sagrada Familia,€ 2.328,,"Apartment Link BCN Sagrada Familia está en el barrio de Eixample, en Barcelona, a 11 min a pie de Sagrada Familia y a 2,6 km de La Pedrera, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 2,8 km de Paseo de Gracia y a 3,1 km de Casa Batlló.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con bidet y bañera o ducha. Hay TV de pantalla plana y reproductor de DVD.

Parque Güell está a 3,4 km del alojamiento, y Estación de metro Passeig de Gràcia está a 3,5 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Poblenou renovated 3BD next to the beach,€ 2.386,8.7,"Poblenou renovated 3BD next to the beach se encuentra en el barrio de Sant Martí, en Barcelona, a 10 min a pie de Platja de la Nova Icària y a 1,2 km de Platja del Bogatell, y ofrece alojamiento equipado con patio y wifi gratis. Este apartamento está a 1,7 km de Museo Picasso y a 3,1 km de Sagrada Familia.

Este apartamento tiene aire acondicionado y cuenta con 3 dormitorios, TV y cocina con nevera y horno.

Cerca del alojamiento hay puntos de interés como Platja del Somorrostro, Port Olimpic y Santa María del Mar. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Palau de la música 2,€ 1.708,5.7,"Palau de la música 2 es un alojamiento con una ubicación ideal en el centro de Barcelona que ofrece balcón. Este apartamento ofrece wifi gratis y está a 1,9 km de Platja de la Barceloneta y a 1,9 km de Platja del Somorrostro.

Este apartamento se compone de 2 dormitorios independientes, una cocina totalmente equipada y 1 baño. Hay TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Catedral de Barcelona, Palacio de la Música Catalana y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Sants Montjuic Olympic View,€ 1.942,8.6,"Sants Montjuic Olympic View está en Barcelona, a 16 min a pie de Fuente Mágica de Montjuïc y a 1,2 km de Estación de tren de Sants, y ofrece alojamiento con aire acondicionado, balcón y wifi gratis. Este apartamento está a 3,3 km de Camp Nou y a 3,6 km de Palau Sant Jordi.

El apartamento tiene 2 dormitorios, una cocina con nevera y horno, y 1 baño con ducha, artículos de aseo gratuitos y lavadora. Hay toallas y ropa de cama en el apartamento.

Casa Batlló está a 4 km del alojamiento, y Estación de metro Passeig de Gràcia está a 4 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 10 km."
Torre de Gracia Barcelona,€ 2.331,8.8,"Torre de Gracia Barcelona se encuentra en Barcelona, a 4 min a pie de Paseo de Gracia y a 700 metros de La Pedrera, y ofrece alojamiento con wifi gratis, aire acondicionado, terraza y zona de playa privada. Este apartamento tiene acceso a un balcón.

El apartamento cuenta con 2 dormitorios, una cocina con nevera y lavavajillas, y 1 baño con ducha, artículos de aseo gratuitos y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km del alojamiento."
Aparthotel Mariano Cubi Barcelona,€ 2.206,8.3,"El Aparthotel Mariano Cubi se encuentra a solo 200 metros de la avenida Diagonal y a 15 minutos a pie del paseo de Gràcia de Barcelona. Ofrece habitaciones con aire acondicionado y conexión WiFi gratuita, y algunas de ellas tienen zona de cocina.

Las habitaciones son amplias y cuentan con suelo de madera, TV vía satélite y escritorio. A la llegada, el establecimiento recibe a los huéspedes con una copa de cava gratuita.

El Aparthotel Mariano Cubi facilita servicio de información turística acerca de Barcelona. También hay un centro de negocios de acceso gratuito con conexión a internet.

La zona alberga una gran variedad de tiendas. El establecimiento está a unos 500 metros de la estación de metro Fontana y a solo 150 metros de la estación de FGC de Gràcia, desde donde se puede llegar fácilmente a la plaza de Cataluña y a Las Ramblas. La Pedrera de Gaudí queda a unos 20 minutos a pie."
Sagrada Familia Gaudi,€ 2.331,8.5,"Sagrada Familia Gaudi está en Barcelona, a 3 km de Platja de la Nova Icària y a 6 min a pie de Sagrada Familia, y ofrece wifi gratis, terraza y aire acondicionado. Este apartamento ofrece alojamiento con balcón.

El apartamento dispone de 2 dormitorios, una cocina con nevera y horno, y 2 baños con ducha, artículos de aseo gratuitos y lavadora. Hay toallas y ropa de cama en el apartamento.

Casa Batlló está a 2,6 km del alojamiento, y La Pedrera está a 2,6 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
Casa Balmes,€ 1.612,8.6,"La Casa Balmes es un bed and breakfast con conexión Wi-Fi gratuita situado en pleno centro de Barcelona, a 400 metros de la conocida avenida Passeig de Gràcia y de monumentos como la Casa Batlló.

Las habitaciones de la Casa Balmes están insonorizadas, presentan una decoración elegante y disponen de aire acondicionado, TV de pantalla plana HD, minibar, caja fuerte gratuita y baño privado con secador de pelo y artículos de aseo gratuitos. La ropa de cama y las toallas están incluidas. Algunas habitaciones tienen vistas a la calle.

La Casa Balmes cuenta con terraza y salón compartido con máquinas expendedoras. Todos los días se sirve un desayuno que incluye zumos de fruta, café, té, tostadas, mermeladas, cereales y una selección de bollería.

El alojamiento cuenta con servicio de información turística, consigna de equipaje y servicio de lavandería. Los huéspedes pueden encontrar un centro deportivo con gimnasio y spa a solo 80 metros del B&B.

La Casa Balmes se encuentra a 8 minutos a pie de la plaza de Cataluña y a menos de 20 minutos en coche del aeropuerto de Barcelona El Prat."
Hg City Suites Barcelona Apartments,€ 1.986,8.8,"Hg City Suites Barcelona Apartments se encuentra en Barcelona, cerca de Paseo de Gracia, La Pedrera, y Casa Batlló. Dispone de wifi gratis y salón de uso común.

El alojamiento tiene aire acondicionado, cocina totalmente equipada, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo.

El apartamento ofrece servicio de alquiler de coches.

Estación de metro Passeig de Gràcia está a 2,5 km del alojamiento, y Plaza Cataluña está a 2,5 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Private rooms Born neighborhood,€ 998,7.6,"Private rooms Born neighborhood se encuentra en el centro de Barcelona, a 1,9 km de Platja del Somorrostro, ydispone de habitaciones con aire acondicionado y wifi gratis. El alojamiento está cerca de varios lugares de interés destacados, a unos 9 min a pie de Paseo de Gracia, a 400 metros de Palacio de la Música Catalana y a 9 min a pie de Teatro Tívoli. Este alojamiento libre de humo está a 2 km de Platja de la Barceloneta.

Las habitaciones de este alojamiento están equipadas con hervidor. Todas las habitaciones tienen baño compartido, secador de pelo y ropa de cama.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Catedral de Barcelona y Plaza Cataluña. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Stay Barcelona Sagrada Familia,€ 2.115,7.1,"El Stay Barcelona Sagrada Familia, situado a 10 minutos a pie de la Sagrada Familia de Gaudí, dispone de apartamentos modernos con conexión Wi-Fi gratuita y balcón privado. La estación de metro de Sagrada Familia ofrece conexiones con el centro de la ciudad en 15 minutos.

Los apartamentos presentan una decoración en tonos blancos con acabados en tonos vivos y disponen de zona de estar con TV de pantalla plana y reproductor de DVD. La cocina está equipada con horno, microondas y lavadora.

La calle peatonal Avenida Gaudí acoge muchos bares y restaurantes. El animado barrio de Gracia de Barcelona, situado a 15 minutos a pie, también ofrece bares exclusivos.

Los trenes con destino al aeropuerto de Barcelona-El Prat tienen parada en la estación de tren de Sants, situada en la misma línea que la estación de Sagrada Familia."
Gran Via Terrace Barcelona,€ 2.331,8.4,"Gran Via Terrace Barcelona está en el corazón de Barcelona, a poca distancia de Estación de metro Passeig de Gràcia y Plaza Cataluña. Ofrece equipamiento como wifi gratis, aire acondicionado, horno y cafetera. El alojamiento, que se encuentra a 14 min a pie de Teatro Tívoli, dispone de terraza.

El apartamento tiene 2 dormitorios, TV de pantalla plana con canales vía satélite, una cocina equipada con nevera y lavavajillas, lavadora y 2 baños con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Mercado de la Boquería y Casa Batlló. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km."
Splash,€ 2.022,8.1,"Splash se encuentra en el barrio de Sant Martí, en Barcelona, cerca de Platja de la Nova Mar Bella. Dispone de wifi gratis y lavadora. Este apartamento está a 5 min a pie de Playa de la Mar Bella y a 600 metros de Platja de Llevant.

Este apartamento tiene 1 dormitorio, cocina con nevera y horno, TV de pantalla plana, zona de estar y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Port Olimpic está a 3,6 km del alojamiento, y Sagrada Familia está a 3,8 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 17 km."
,€ 1.593,7.6,"Calm Terrace Barcelona se encuentra en Barcelona, a 3,1 km de Sagrada Familia y a 3,9 km de Parque Güell, y ofrece alojamiento con wifi gratis, aire acondicionado y terraza. Este apartamento tiene acceso a un patio.

Este apartamento cuenta con 2 dormitorios, cocina con nevera y horno, TV de pantalla plana, zona de estar y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Paseo de Gracia está a 4,3 km del alojamiento, y La Pedrera está a 4,4 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 17 km del alojamiento."
Vibrant and modern apartment,€ 2.256,7.8,"Vibrant and modern apartment se encuentra en Barcelona, a 15 min a pie de Fuente Mágica de Montjuïc y a 3,1 km de Plaza Cataluña, y ofrece alojamiento con aire acondicionado, balcón y wifi gratis. Está a 1,9 km de Portal del Ángel y ofrece servicio de conserjería.

El apartamento dispone de 2 dormitorios, TV de pantalla plana con canales vía satélite, una cocina equipada con nevera y microondas, y 1 baño con bañera o ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Palau Sant Jordi, Mercado de la Boquería y Montjuïc. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
64 Apartment in a typical Barcelona's old building,€ 2.439,8.1,"64 Apartment in a typical Barcelona's old building, que tiene vistas a la ciudad, dispone de alojamiento con balcón y hervidor, y está a unos 15 min a pie de Fuente Mágica de Montjuïc. Plaza Cataluña y Portal del Ángel están a 3,1 km y a 1,9 km del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Palau Sant Jordi, Mercado de la Boquería y Montjuïc. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Eixample Sagrada Familia Apartments II,€ 1.644,7.8,"El Eixample Sagrada Familia Aparments está situado a 250 metros de la Sagrada Familia de Barcelona y ofrece apartamentos con conexión Wi-Fi gratuita, aire acondicionado y vistas a la ciudad.

Este alojamiento elegante cuenta con decoración moderna, suelo de parquet y zona de estar amplia y luminosa con sofá, TV de pantalla plana con canales por cable y mesa de comedor.

La cocina está equipada con vitrocerámica, microondas, utensilios de cocina y lavadora. Las toallas y la ropa de cama están incluidas.

El Eixample Sagrada Familia Aparments II está a 250 metros de la estación de metro de Sagrada Familia, a 3 paradas de metro de La Pedrera y la Casa Batlló de Gaudí, y a 20 minutos en metro de la Plaça de Catalunya y las famosas Ramblas."
Centric Apartment Molino P3,€ 1.836,6.7,"Centric Apartment Molino P3 está en Barcelona, a 18 min a pie de Fuente Mágica de Montjuïc y a 1,7 km de Plaza Cataluña, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 14 min a pie de Mercado de la Boquería y a 1,5 km de Catedral de Barcelona.

Este apartamento con aire acondicionado se compone de 2 dormitorios independientes, una cocina totalmente equipada con nevera y fogones, y 1 baño.

Cerca del alojamiento hay puntos de interés como Santa María del Mar, Portal del Ángel y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Sagrada Familia Penthouse,€ 3.284,8.9,"Sagrada Familia Penthouse se encuentra en Barcelona, a 2,5 km de Platja de la Nova Icària y a 2,9 km de Platja del Bogatell, y ofrece wifi gratis, terraza y aire acondicionado. Este apartamento está a 3 km de Platja del Somorrostro y a 6 min a pie de Sagrada Familia.

El apartamento tiene 4 dormitorios, una cocina con nevera y lavavajillas, y 2 baños con ducha, artículos de aseo gratuitos y lavadora. Hay toallas y ropa de cama en el apartamento.

La Pedrera está a 2 km del alojamiento, y Casa Batlló está a 2,3 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km."
Tyche apartment,€ 3.365,8.8,"Tyche apartment está en Barcelona, a 18 min a pie de Fuente Mágica de Montjuïc y a 1,4 km de Plaza Cataluña, y ofrece alojamiento con aire acondicionado, balcón y wifi gratis. El apartamento dispone de parking privado y está a 19 min a pie de Portal del Ángel.

El apartamento dispone de 3 dormitorios, una cocina con nevera y lavavajillas, y 2 baños con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Teatro Tívoli y Mercado de la Boquería. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Gracia Village Barcelona,€ 3.284,9.0,"Gracia Village Barcelona se encuentra en el barrio de Eixample, en Barcelona, cerca de Sagrada Familia. Tiene terraza, wifi gratis y lavadora. Este apartamento está a 2 km de La Pedrera y a 2,3 km de Paseo de Gracia.

Este apartamento tiene aire acondicionado y dispone de 4 dormitorios y 2 baños con ducha, bañera y artículos de aseo gratuitos. La cocina está equipada con nevera, lavavajillas y horno, además de cafetera.

Casa Batlló está a 2,5 km del alojamiento, y Estación de metro Passeig de Gràcia está a 3 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km."
"ApartEasy - Private Terrace, 3-Bedroom Apartment",€ 2.004,6.6,"ApartEasy - Private Terrace, 3-Bedroom Apartment se encuentra en el barrio de Sants-Montjuïc, en Barcelona, cerca de Estación de tren de Sants. Tiene terraza, wifi gratis y lavadora. El apartamento dispone de parking privado y está a 1,8 km de Fuente Mágica de Montjuïc.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Paseo de Gracia está a 3,1 km del alojamiento, y Casa Batlló está a 3,1 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Poble Nou II You Stylish Apartments,€ 3.117,9.5,"Poble Nou II You Stylish Apartments se encuentra en Barcelona, a solo 9 min a pie de Platja de la Nova Mar Bella, y dispone de alojamiento con bar, casino y wifi gratis. Este apartamento está a 11 min a pie de Platja del Bogatell y a 1 km de Playa de la Mar Bella.

El apartamento tiene aire acondicionado y también ofrece TV de pantalla plana, cocina totalmente equipada con nevera, zona de estar, lavadora y 2 baños con bidet, ducha y bañera.

El apartamento ofrece servicio de alquiler de bicicletas.

Platja del Somorrostro está a 2,5 km del alojamiento, y Port Olimpic está a 2,8 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Sant antoni apartment,€ 2.010,8.3,"Sant antoni apartment se encuentra en el barrio de Eixample, en Barcelona, a 1,7 km de Plaza Cataluña y a 1,7 km de Portal del Ángel, y ofrece alojamiento equipado con balcón y wifi gratis. El apartamento cuenta con parking privado y está a 12 min a pie de Fuente Mágica de Montjuïc.

El apartamento cuenta con 1 dormitorio, una cocina con nevera y lavavajillas, y 2 baños con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Teatro Tívoli, Paseo de Gracia y Mercado de la Boquería. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km del alojamiento."
Stay Barcelona Borne Apartment,€ 2.043,6.6,"Stay Barcelona Borne Apartment está en el barrio de Eixample, en Barcelona, a 1,7 km de Platja de la Barceloneta, a 1,8 km de Platja de Sant Miquel y a 12 min a pie de Paseo de Gracia. Se encuentra a 19 min a pie de Platja del Somorrostro y ofrece wifi gratis, además de servicio de conserjería.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con bañera y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Hay servicio de alquiler de bicicletas y servicio de alquiler de coches en el apartamento.

Cerca del alojamiento hay puntos de interés como Palacio de la Música Catalana, Teatro Tívoli y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Modern and bright apartment in Eixample 1-2,€ 2.054,8.6,"Modern and bright apartment in Eixample 1-2 se encuentra en el barrio de Eixample, en Barcelona, a 13 min a pie de Estación de tren de Sants y a 1,2 km de Fuente Mágica de Montjuïc, y ofrece alojamiento equipado con patio y wifi gratis. Este apartamento está a 2 km de Casa Batlló y a 2,6 km de Plaza Cataluña.

El apartamento tiene 2 dormitorios, TV y cocina totalmente equipada con nevera, horno, lavadora, microondas y fogones.

Estación de metro Passeig de Gràcia está a 2,7 km del alojamiento, y Teatro Tívoli está a 2,8 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Flateli Rossello,€ 2.266,6.7,"Flateli Rossello es un alojamiento muy bien situado en el centro de Barcelona que ofrece balcón. Este apartamento ofrece wifi gratis y se encuentra a 6 min a pie de La Pedrera y a 500 metros de Paseo de Gracia.

Este apartamento con aire acondicionado se compone de 2 dormitorios independientes, una sala de estar, una cocina totalmente equipada con nevera y lavavajillas, y 1 baño. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Sagrada Familia y Estación de metro Passeig de Gràcia. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Apartamentos Turísticos Tenor by Bossh Hotels,€ 2.180,8.9,"Los Apartamentos Tenor están situados en el barrio barcelonés de Sants, a 12 minutos a pie de la estación de tren de Sants y el Camp Nou. Incluyen terraza privada, conexión Wi-Fi gratuita y aire acondicionado.

Los modernos apartamentos disponen de suelo de madera, sala de estar con sofá y TV de pantalla plana, cocina de planta abierta con vitrocerámica, horno y microondas y baño con ducha.

Se encuentran a 5 minutos a pie de numerosos bares y restaurantes y a 200 metros de los supermercados de la calle Carrer de Sants.

El establecimiento está a 350 metros de la estación de metro de Plaça de Sants, que ofrece conexión con el casco antiguo de Barcelona y la Sagrada Familia de Gaudí."
Autèntic Barcelona Monumental,€ 3.458,7.9,"El Autèntic Barcelona Monumental está situado en Barcelona, a 10 minutos a pie del centro comercial Glòries y a 100 metros de la plaza de toros La Monumental. Ofrece apartamentos modernos con balcón y conexión WiFi gratuita.

Los apartamentos del Autèntic Monumental disponen también de dormitorios amplios con armarios. Todos tienen salón con sofás y TV de pantalla plana. La cocina está completamente equipada con fogones, horno, microondas y lavadora.

El establecimiento se encuentra a 5 minutos a pie del mercado de los Encants. Los huéspedes encontrarán tiendas más modernas en el centro comercial Glòries. La estación de metro Monumental, ubicada a 150 metros, ofrece fácil acceso al resto de la ciudad. El aparcamiento privado está disponible bajo petición y por un suplemento."
